#CHROM	POS	ERR4145453.preprocessed.bam
MN908947.3	23571	257
MN908947.3	23572	259
MN908947.3	23573	259
MN908947.3	23574	259
MN908947.3	23575	257
MN908947.3	23576	255
MN908947.3	23577	253
MN908947.3	23578	253
MN908947.3	23579	253
MN908947.3	23580	254
MN908947.3	23581	252
MN908947.3	23582	252
MN908947.3	23583	254
MN908947.3	23584	254
MN908947.3	23585	254
MN908947.3	23586	253
MN908947.3	23587	251
MN908947.3	23588	252
MN908947.3	23589	252
MN908947.3	23590	249
MN908947.3	23591	248
MN908947.3	23592	246
MN908947.3	23593	243
MN908947.3	23594	241
MN908947.3	23595	244
MN908947.3	23596	235
MN908947.3	23597	234
MN908947.3	23598	234
MN908947.3	23599	234
MN908947.3	23600	235
MN908947.3	23601	234
MN908947.3	23602	234
MN908947.3	23603	235
MN908947.3	23604	232
MN908947.3	23605	234
MN908947.3	23606	241
MN908947.3	23607	240
MN908947.3	23608	240
MN908947.3	23609	241
MN908947.3	23610	239
MN908947.3	23611	236
MN908947.3	23612	238
MN908947.3	23613	239
MN908947.3	23614	238
MN908947.3	23615	238
MN908947.3	23616	238
MN908947.3	23617	240
MN908947.3	23618	242
MN908947.3	23619	243
MN908947.3	23620	244
MN908947.3	23621	243
MN908947.3	23622	245
MN908947.3	23623	243
MN908947.3	23624	243
MN908947.3	23625	246
MN908947.3	23626	248
MN908947.3	23627	247
MN908947.3	23628	245
MN908947.3	23629	246
MN908947.3	23630	246
MN908947.3	23631	247
MN908947.3	23632	250
MN908947.3	23633	252
MN908947.3	23634	251
MN908947.3	23635	251
MN908947.3	23636	252
MN908947.3	23637	253
MN908947.3	23638	254
MN908947.3	23639	254
MN908947.3	23640	254
MN908947.3	23641	255
MN908947.3	23642	256
MN908947.3	23643	256
MN908947.3	23644	254
MN908947.3	23645	255
MN908947.3	23646	256
MN908947.3	23647	256
MN908947.3	23648	256
MN908947.3	23649	256
MN908947.3	23650	256
MN908947.3	23651	258
MN908947.3	23652	258
MN908947.3	23653	260
MN908947.3	23654	260
MN908947.3	23655	258
MN908947.3	23656	259
MN908947.3	23657	257
MN908947.3	23658	255
MN908947.3	23659	255
MN908947.3	23660	253
MN908947.3	23661	252
MN908947.3	23662	252
MN908947.3	23663	252
MN908947.3	23664	250
MN908947.3	23665	249
MN908947.3	23666	251
MN908947.3	23667	250
MN908947.3	23668	248
MN908947.3	23669	248
MN908947.3	23670	249
MN908947.3	23671	249
MN908947.3	23672	250
MN908947.3	23673	250
MN908947.3	23674	250
MN908947.3	23675	249
MN908947.3	23676	251
MN908947.3	23677	251
MN908947.3	23678	252
MN908947.3	23679	251
MN908947.3	23680	251
MN908947.3	23681	253
MN908947.3	23682	253
MN908947.3	23683	254
MN908947.3	23684	255
MN908947.3	23685	254
MN908947.3	23686	255
MN908947.3	23687	255
MN908947.3	23688	256
MN908947.3	23689	256
MN908947.3	23690	256
MN908947.3	23691	256
MN908947.3	23692	257
MN908947.3	23693	258
MN908947.3	23694	256
MN908947.3	23695	255
MN908947.3	23696	256
MN908947.3	23697	256
MN908947.3	23698	254
MN908947.3	23699	256
MN908947.3	23700	255
MN908947.3	23701	252
MN908947.3	23702	253
MN908947.3	23703	247
MN908947.3	23704	247
MN908947.3	23705	247
MN908947.3	23706	247
MN908947.3	23707	246
MN908947.3	23708	245
MN908947.3	23709	243
MN908947.3	23710	244
MN908947.3	23711	246
MN908947.3	23712	247
MN908947.3	23713	247
MN908947.3	23714	246
MN908947.3	23715	247
MN908947.3	23716	249
MN908947.3	23717	249
MN908947.3	23718	249
MN908947.3	23719	249
MN908947.3	23720	250
MN908947.3	23721	250
MN908947.3	23722	252
MN908947.3	23723	251
MN908947.3	23724	253
MN908947.3	23725	255
MN908947.3	23726	254
MN908947.3	23727	256
MN908947.3	23728	256
MN908947.3	23729	257
MN908947.3	23730	256
MN908947.3	23731	255
MN908947.3	23732	254
MN908947.3	23733	253
MN908947.3	23734	251
MN908947.3	23735	252
MN908947.3	23736	256
MN908947.3	23737	256
MN908947.3	23738	254
MN908947.3	23739	254
MN908947.3	23740	255
MN908947.3	23741	254
MN908947.3	23742	255
MN908947.3	23743	257
MN908947.3	23744	256
MN908947.3	23745	255
MN908947.3	23746	253
MN908947.3	23747	251
MN908947.3	23748	254
MN908947.3	23749	255
MN908947.3	23750	254
MN908947.3	23751	253
MN908947.3	23752	253
MN908947.3	23753	254
MN908947.3	23754	256
MN908947.3	23755	256
MN908947.3	23756	256
MN908947.3	23757	256
MN908947.3	23758	256
MN908947.3	23759	255
MN908947.3	23760	253
MN908947.3	23761	253
MN908947.3	23762	255
MN908947.3	23763	254
MN908947.3	23764	254
MN908947.3	23765	254
MN908947.3	23766	254
MN908947.3	23767	254
MN908947.3	23768	254
MN908947.3	23769	253
MN908947.3	23770	252
MN908947.3	23771	252
MN908947.3	23772	254
MN908947.3	23773	254
MN908947.3	23774	253
MN908947.3	23775	252
MN908947.3	23776	252
MN908947.3	23777	251
MN908947.3	23778	251
MN908947.3	23779	247
MN908947.3	23780	253
MN908947.3	23781	252
MN908947.3	23782	252
MN908947.3	23783	251
MN908947.3	23784	251
MN908947.3	23785	249
MN908947.3	23786	250
MN908947.3	23787	250
MN908947.3	23788	249
MN908947.3	23789	246
MN908947.3	23790	245
MN908947.3	23791	242
MN908947.3	23792	241
MN908947.3	23793	244
MN908947.3	23794	245
MN908947.3	23795	244
MN908947.3	23796	246
MN908947.3	23797	245
MN908947.3	23798	243
MN908947.3	23799	242
MN908947.3	23800	242
MN908947.3	23801	243
MN908947.3	23802	240
MN908947.3	23803	239
MN908947.3	23804	239
MN908947.3	23805	240
MN908947.3	23806	240
MN908947.3	23807	239
MN908947.3	23808	240
MN908947.3	23809	241
MN908947.3	23810	240
MN908947.3	23811	239
MN908947.3	23812	237
MN908947.3	23813	236
MN908947.3	23814	236
MN908947.3	23815	235
MN908947.3	23816	233
MN908947.3	23817	233
MN908947.3	23818	229
MN908947.3	23819	228
MN908947.3	23820	226
MN908947.3	23821	225
MN908947.3	23822	225
MN908947.3	23823	224
MN908947.3	23824	223
MN908947.3	23825	221
MN908947.3	23826	221
MN908947.3	23827	221
MN908947.3	23828	219
MN908947.3	23829	218
MN908947.3	23830	216
MN908947.3	23831	215
MN908947.3	23832	214
MN908947.3	23833	212
MN908947.3	23834	213
MN908947.3	23835	214
MN908947.3	23836	215
MN908947.3	23837	211
MN908947.3	23838	212
MN908947.3	23839	209
MN908947.3	23840	209
MN908947.3	23841	209
MN908947.3	23842	209
MN908947.3	23843	209
MN908947.3	23844	208
MN908947.3	23845	208
MN908947.3	23846	211
MN908947.3	23847	211
MN908947.3	23848	214
MN908947.3	23849	210
MN908947.3	23850	207
MN908947.3	23851	207
MN908947.3	23852	208
MN908947.3	23853	209
MN908947.3	23854	208
MN908947.3	23855	205
MN908947.3	23856	206
MN908947.3	23857	202
MN908947.3	23858	199
MN908947.3	23859	198
MN908947.3	23860	198
MN908947.3	23861	194
MN908947.3	23862	190
MN908947.3	23863	189
MN908947.3	23864	189
MN908947.3	23865	190
MN908947.3	23866	191
MN908947.3	23867	192
MN908947.3	23868	193
MN908947.3	23869	192
MN908947.3	23870	193
MN908947.3	23871	194
MN908947.3	23872	192
MN908947.3	23873	192
MN908947.3	23874	189
MN908947.3	23875	188
MN908947.3	23876	189
MN908947.3	23877	188
MN908947.3	23878	187
MN908947.3	23879	182
MN908947.3	23880	180
MN908947.3	23881	179
MN908947.3	23882	178
MN908947.3	23883	177
MN908947.3	23884	178
MN908947.3	23885	176
MN908947.3	23886	175
MN908947.3	23887	171
MN908947.3	23888	170
MN908947.3	23889	170
MN908947.3	23890	169
MN908947.3	23891	168
MN908947.3	23892	169
MN908947.3	23893	172
MN908947.3	23894	173
MN908947.3	23895	173
MN908947.3	23896	173
MN908947.3	23897	173
MN908947.3	23898	174
MN908947.3	23899	169
MN908947.3	23900	167
MN908947.3	23901	167
MN908947.3	23902	165
MN908947.3	23903	168
MN908947.3	23904	170
MN908947.3	23905	170
MN908947.3	23906	169
MN908947.3	23907	167
MN908947.3	23908	167
MN908947.3	23909	166
MN908947.3	23910	168
MN908947.3	23911	169
MN908947.3	23912	169
MN908947.3	23913	169
MN908947.3	23914	168
MN908947.3	23915	169
MN908947.3	23916	165
MN908947.3	23917	163
MN908947.3	23918	164
MN908947.3	23919	163
MN908947.3	23920	162
MN908947.3	23921	161
MN908947.3	23922	158
MN908947.3	23923	155
MN908947.3	23924	153
MN908947.3	23925	144
MN908947.3	23926	145
MN908947.3	23927	144
MN908947.3	23928	145
MN908947.3	23929	145
MN908947.3	23930	145
MN908947.3	23931	146
MN908947.3	23932	147
MN908947.3	23933	148
MN908947.3	23934	149
MN908947.3	23935	148
MN908947.3	23936	146
MN908947.3	23937	144
MN908947.3	23938	141
MN908947.3	23939	140
MN908947.3	23940	142
MN908947.3	23941	143
MN908947.3	23942	143
MN908947.3	23943	143
MN908947.3	23944	142
MN908947.3	23945	141
MN908947.3	23946	141
MN908947.3	23947	140
MN908947.3	23948	140
MN908947.3	23949	140
MN908947.3	23950	141
MN908947.3	23951	140
MN908947.3	23952	139
MN908947.3	23953	138
MN908947.3	23954	137
MN908947.3	23955	138
MN908947.3	23956	140
MN908947.3	23957	141
MN908947.3	23958	142
MN908947.3	23959	143
MN908947.3	23960	143
MN908947.3	23961	143
MN908947.3	23962	143
MN908947.3	23963	142
MN908947.3	23964	145
MN908947.3	23965	146
MN908947.3	23966	146
MN908947.3	23967	147
MN908947.3	23968	148
MN908947.3	23969	150
MN908947.3	23970	149
MN908947.3	23971	149
MN908947.3	23972	150
MN908947.3	23973	150
MN908947.3	23974	151
MN908947.3	23975	152
MN908947.3	23976	151
MN908947.3	23977	152
MN908947.3	23978	151
MN908947.3	23979	152
MN908947.3	23980	154
MN908947.3	23981	154
MN908947.3	23982	152
MN908947.3	23983	152
MN908947.3	23984	153
MN908947.3	23985	153
MN908947.3	23986	151
MN908947.3	23987	150
MN908947.3	23988	149
MN908947.3	23989	147
MN908947.3	23990	148
MN908947.3	23991	149
MN908947.3	23992	148
MN908947.3	23993	148
MN908947.3	23994	148
MN908947.3	23995	149
MN908947.3	23996	150
MN908947.3	23997	150
MN908947.3	23998	150
MN908947.3	23999	150
MN908947.3	24000	150
MN908947.3	24001	151
MN908947.3	24002	149
MN908947.3	24003	148
MN908947.3	24004	147
MN908947.3	24005	147
MN908947.3	24006	144
MN908947.3	24007	145
MN908947.3	24008	146
MN908947.3	24009	146
MN908947.3	24010	146
MN908947.3	24011	147
MN908947.3	24012	145
MN908947.3	24013	146
MN908947.3	24014	145
MN908947.3	24015	140
MN908947.3	24016	139
MN908947.3	24017	140
MN908947.3	24018	141
MN908947.3	24019	140
MN908947.3	24020	141
MN908947.3	24021	141
MN908947.3	24022	140
MN908947.3	24023	138
MN908947.3	24024	138
MN908947.3	24025	139
MN908947.3	24026	139
MN908947.3	24027	137
MN908947.3	24028	135
MN908947.3	24029	134
MN908947.3	24030	133
MN908947.3	24031	134
MN908947.3	24032	134
MN908947.3	24033	135
MN908947.3	24034	136
MN908947.3	24035	135
MN908947.3	24036	136
MN908947.3	24037	134
MN908947.3	24038	134
MN908947.3	24039	134
MN908947.3	24040	134
MN908947.3	24041	134
MN908947.3	24042	136
MN908947.3	24043	136
MN908947.3	24044	133
MN908947.3	24045	133
MN908947.3	24046	133
MN908947.3	24047	132
MN908947.3	24048	130
MN908947.3	24049	130
MN908947.3	24050	131
MN908947.3	24051	131
MN908947.3	24052	130
MN908947.3	24053	128
MN908947.3	24054	126
MN908947.3	24055	125
MN908947.3	24056	126
MN908947.3	24057	127
MN908947.3	24058	128
MN908947.3	24059	126
MN908947.3	24060	123
MN908947.3	24061	124
MN908947.3	24062	124
MN908947.3	24063	124
MN908947.3	24064	122
MN908947.3	24065	122
MN908947.3	24066	122
MN908947.3	24067	124
MN908947.3	24068	127
MN908947.3	24069	126
MN908947.3	24070	127
MN908947.3	24071	126
MN908947.3	24072	125
MN908947.3	24073	125
MN908947.3	24074	125
MN908947.3	24075	126
MN908947.3	24076	124
MN908947.3	24077	123
MN908947.3	24078	122
MN908947.3	24079	122
MN908947.3	24080	122
MN908947.3	24081	124
MN908947.3	24082	124
MN908947.3	24083	122
MN908947.3	24084	122
MN908947.3	24085	122
MN908947.3	24086	122
MN908947.3	24087	122
MN908947.3	24088	124
MN908947.3	24089	124
MN908947.3	24090	123
MN908947.3	24091	122
MN908947.3	24092	120
MN908947.3	24093	120
MN908947.3	24094	120
MN908947.3	24095	120
MN908947.3	24096	120
MN908947.3	24097	121
MN908947.3	24098	122
MN908947.3	24099	122
MN908947.3	24100	121
MN908947.3	24101	119
MN908947.3	24102	119
MN908947.3	24103	121
MN908947.3	24104	121
MN908947.3	24105	121
MN908947.3	24106	122
MN908947.3	24107	119
MN908947.3	24108	114
MN908947.3	24109	115
MN908947.3	24110	114
MN908947.3	24111	115
MN908947.3	24112	115
MN908947.3	24113	116
MN908947.3	24114	117
MN908947.3	24115	116
MN908947.3	24116	117
MN908947.3	24117	117
MN908947.3	24118	115
MN908947.3	24119	116
MN908947.3	24120	114
MN908947.3	24121	113
MN908947.3	24122	113
MN908947.3	24123	109
MN908947.3	24124	109
MN908947.3	24125	107
MN908947.3	24126	106
MN908947.3	24127	106
MN908947.3	24128	106
MN908947.3	24129	105
MN908947.3	24130	104
MN908947.3	24131	108
MN908947.3	24132	111
MN908947.3	24133	108
MN908947.3	24134	107
MN908947.3	24135	102
MN908947.3	24136	101
MN908947.3	24137	97
MN908947.3	24138	98
MN908947.3	24139	98
MN908947.3	24140	99
MN908947.3	24141	100
MN908947.3	24142	101
MN908947.3	24143	102
MN908947.3	24144	101
MN908947.3	24145	101
MN908947.3	24146	100
MN908947.3	24147	100
MN908947.3	24148	100
MN908947.3	24149	103
MN908947.3	24150	103
MN908947.3	24151	99
MN908947.3	24152	98
MN908947.3	24153	98
MN908947.3	24154	99
MN908947.3	24155	101
MN908947.3	24156	100
MN908947.3	24157	100
MN908947.3	24158	99
MN908947.3	24159	99
MN908947.3	24160	99
MN908947.3	24161	103
MN908947.3	24162	103
MN908947.3	24163	104
MN908947.3	24164	105
MN908947.3	24165	106
MN908947.3	24166	107
MN908947.3	24167	107
MN908947.3	24168	106
MN908947.3	24169	104
MN908947.3	24170	103
MN908947.3	24171	102
MN908947.3	24172	105
MN908947.3	24173	107
MN908947.3	24174	106
MN908947.3	24175	105
MN908947.3	24176	105
MN908947.3	24177	102
MN908947.3	24178	106
MN908947.3	24179	106
MN908947.3	24180	106
MN908947.3	24181	107
MN908947.3	24182	106
MN908947.3	24183	108
MN908947.3	24184	107
MN908947.3	24185	107
MN908947.3	24186	105
MN908947.3	24187	104
MN908947.3	24188	105
MN908947.3	24189	106
MN908947.3	24190	104
MN908947.3	24191	105
MN908947.3	24192	103
MN908947.3	24193	104
MN908947.3	24194	106
MN908947.3	24195	107
MN908947.3	24196	108
MN908947.3	24197	108
MN908947.3	24198	111
MN908947.3	24199	111
MN908947.3	24200	110
MN908947.3	24201	110
MN908947.3	24202	109
MN908947.3	24203	111
MN908947.3	24204	112
MN908947.3	24205	113
MN908947.3	24206	113
MN908947.3	24207	112
MN908947.3	24208	113
MN908947.3	24209	113
MN908947.3	24210	111
MN908947.3	24211	112
MN908947.3	24212	111
MN908947.3	24213	110
MN908947.3	24214	108
MN908947.3	24215	108
MN908947.3	24216	108
MN908947.3	24217	108
MN908947.3	24218	107
MN908947.3	24219	107
MN908947.3	24220	107
MN908947.3	24221	108
MN908947.3	24222	109
MN908947.3	24223	110
MN908947.3	24224	110
MN908947.3	24225	111
MN908947.3	24226	111
MN908947.3	24227	111
MN908947.3	24228	114
MN908947.3	24229	113
MN908947.3	24230	113
MN908947.3	24231	111
MN908947.3	24232	111
MN908947.3	24233	113
MN908947.3	24234	114
MN908947.3	24235	115
MN908947.3	24236	115
MN908947.3	24237	114
MN908947.3	24238	113
MN908947.3	24239	118
MN908947.3	24240	117
MN908947.3	24241	117
MN908947.3	24242	117
MN908947.3	24243	116
MN908947.3	24244	116
MN908947.3	24245	115
MN908947.3	24246	115
MN908947.3	24247	114
MN908947.3	24248	114
MN908947.3	24249	113
MN908947.3	24250	113
MN908947.3	24251	113
MN908947.3	24252	111
MN908947.3	24253	108
MN908947.3	24254	105
MN908947.3	24255	106
MN908947.3	24256	106
MN908947.3	24257	105
MN908947.3	24258	105
MN908947.3	24259	104
MN908947.3	24260	105
MN908947.3	24261	106
MN908947.3	24262	105
MN908947.3	24263	106
MN908947.3	24264	105
MN908947.3	24265	105
MN908947.3	24266	104
MN908947.3	24267	105
MN908947.3	24268	107
MN908947.3	24269	111
MN908947.3	24270	108
MN908947.3	24271	109
MN908947.3	24272	109
MN908947.3	24273	109
MN908947.3	24274	109
MN908947.3	24275	108
MN908947.3	24276	111
MN908947.3	24277	108
MN908947.3	24278	106
MN908947.3	24279	106
MN908947.3	24280	106
MN908947.3	24281	107
MN908947.3	24282	107
MN908947.3	24283	108
MN908947.3	24284	105
MN908947.3	24285	105
MN908947.3	24286	106
MN908947.3	24287	107
MN908947.3	24288	107
MN908947.3	24289	106
MN908947.3	24290	107
MN908947.3	24291	107
MN908947.3	24292	107
MN908947.3	24293	103
MN908947.3	24294	101
MN908947.3	24295	102
MN908947.3	24296	104
MN908947.3	24297	106
MN908947.3	24298	106
MN908947.3	24299	105
MN908947.3	24300	104
MN908947.3	24301	108
MN908947.3	24302	107
MN908947.3	24303	108
MN908947.3	24304	107
MN908947.3	24305	108
MN908947.3	24306	105
MN908947.3	24307	103
MN908947.3	24308	105
MN908947.3	24309	104
MN908947.3	24310	103
MN908947.3	24311	102
MN908947.3	24312	103
MN908947.3	24313	104
MN908947.3	24314	103
MN908947.3	24315	102
MN908947.3	24316	102
MN908947.3	24317	102
MN908947.3	24318	102
MN908947.3	24319	103
MN908947.3	24320	104
MN908947.3	24321	104
MN908947.3	24322	105
MN908947.3	24323	105
MN908947.3	24324	106
MN908947.3	24325	105
MN908947.3	24326	105
MN908947.3	24327	103
MN908947.3	24328	102
MN908947.3	24329	101
MN908947.3	24330	101
MN908947.3	24331	100
MN908947.3	24332	99
MN908947.3	24333	99
MN908947.3	24334	99
MN908947.3	24335	99
MN908947.3	24336	100
MN908947.3	24337	102
MN908947.3	24338	103
MN908947.3	24339	99
MN908947.3	24340	96
MN908947.3	24341	97
MN908947.3	24342	97
MN908947.3	24343	97
MN908947.3	24344	97
MN908947.3	24345	98
MN908947.3	24346	98
MN908947.3	24347	98
MN908947.3	24348	98
MN908947.3	24349	95
MN908947.3	24350	96
MN908947.3	24351	95
MN908947.3	24352	96
MN908947.3	24353	97
MN908947.3	24354	96
MN908947.3	24355	96
MN908947.3	24356	96
MN908947.3	24357	96
MN908947.3	24358	96
MN908947.3	24359	96
MN908947.3	24360	97
MN908947.3	24361	99
MN908947.3	24362	100
MN908947.3	24363	99
MN908947.3	24364	99
MN908947.3	24365	100
MN908947.3	24366	100
MN908947.3	24367	100
MN908947.3	24368	101
MN908947.3	24369	100
MN908947.3	24370	99
MN908947.3	24371	99
MN908947.3	24372	100
MN908947.3	24373	97
MN908947.3	24374	96
MN908947.3	24375	92
MN908947.3	24376	92
MN908947.3	24377	92
MN908947.3	24378	93
MN908947.3	24379	93
MN908947.3	24380	93
MN908947.3	24381	93
MN908947.3	24382	92
MN908947.3	24383	92
MN908947.3	24384	91
MN908947.3	24385	88
MN908947.3	24386	88
MN908947.3	24387	89
MN908947.3	24388	88
MN908947.3	24389	89
MN908947.3	24390	90
MN908947.3	24391	92
MN908947.3	24392	86
MN908947.3	24393	89
MN908947.3	24394	90
MN908947.3	24395	91
MN908947.3	24396	91
MN908947.3	24397	92
MN908947.3	24398	93
MN908947.3	24399	94
MN908947.3	24400	93
MN908947.3	24401	94
MN908947.3	24402	95
MN908947.3	24403	96
MN908947.3	24404	97
MN908947.3	24405	98
MN908947.3	24406	99
MN908947.3	24407	99
MN908947.3	24408	99
MN908947.3	24409	103
MN908947.3	24410	106
MN908947.3	24411	107
MN908947.3	24412	106
MN908947.3	24413	105
MN908947.3	24414	106
MN908947.3	24415	106
MN908947.3	24416	107
MN908947.3	24417	107
MN908947.3	24418	106
MN908947.3	24419	104
MN908947.3	24420	105
MN908947.3	24421	106
MN908947.3	24422	105
MN908947.3	24423	105
MN908947.3	24424	105
MN908947.3	24425	105
MN908947.3	24426	106
MN908947.3	24427	105
MN908947.3	24428	107
MN908947.3	24429	107
MN908947.3	24430	107
MN908947.3	24431	107
MN908947.3	24432	107
MN908947.3	24433	108
MN908947.3	24434	108
MN908947.3	24435	108
MN908947.3	24436	109
MN908947.3	24437	111
MN908947.3	24438	111
MN908947.3	24439	114
MN908947.3	24440	115
MN908947.3	24441	114
MN908947.3	24442	113
MN908947.3	24443	109
MN908947.3	24444	106
MN908947.3	24445	106
MN908947.3	24446	106
MN908947.3	24447	107
MN908947.3	24448	108
MN908947.3	24449	109
MN908947.3	24450	111
MN908947.3	24451	112
MN908947.3	24452	112
MN908947.3	24453	112
MN908947.3	24454	113
MN908947.3	24455	115
MN908947.3	24456	116
MN908947.3	24457	118
MN908947.3	24458	119
MN908947.3	24459	118
MN908947.3	24460	119
MN908947.3	24461	116
MN908947.3	24462	117
MN908947.3	24463	118
MN908947.3	24464	117
MN908947.3	24465	116
MN908947.3	24466	115
MN908947.3	24467	115
MN908947.3	24468	116
MN908947.3	24469	116
MN908947.3	24470	112
MN908947.3	24471	113
MN908947.3	24472	113
MN908947.3	24473	114
MN908947.3	24474	115
MN908947.3	24475	115
MN908947.3	24476	115
MN908947.3	24477	115
MN908947.3	24478	117
MN908947.3	24479	116
MN908947.3	24480	117
MN908947.3	24481	118
MN908947.3	24482	119
MN908947.3	24483	119
MN908947.3	24484	120
MN908947.3	24485	120
MN908947.3	24486	121
MN908947.3	24487	120
MN908947.3	24488	121
MN908947.3	24489	120
MN908947.3	24490	120
MN908947.3	24491	118
MN908947.3	24492	118
MN908947.3	24493	118
MN908947.3	24494	117
MN908947.3	24495	118
MN908947.3	24496	119
MN908947.3	24497	118
MN908947.3	24498	120
MN908947.3	24499	120
MN908947.3	24500	121
MN908947.3	24501	121
MN908947.3	24502	121
MN908947.3	24503	120
MN908947.3	24504	120
MN908947.3	24505	120
MN908947.3	24506	122
MN908947.3	24507	122
MN908947.3	24508	122
MN908947.3	24509	123
MN908947.3	24510	122
MN908947.3	24511	121
MN908947.3	24512	120
MN908947.3	24513	121
MN908947.3	24514	121
MN908947.3	24515	120
MN908947.3	24516	121
MN908947.3	24517	120
MN908947.3	24518	122
MN908947.3	24519	121
MN908947.3	24520	122
MN908947.3	24521	125
MN908947.3	24522	123
MN908947.3	24523	121
MN908947.3	24524	121
MN908947.3	24525	119
MN908947.3	24526	119
MN908947.3	24527	119
MN908947.3	24528	118
MN908947.3	24529	117
MN908947.3	24530	118
MN908947.3	24531	120
MN908947.3	24532	121
MN908947.3	24533	123
MN908947.3	24534	122
MN908947.3	24535	127
MN908947.3	24536	127
MN908947.3	24537	127
MN908947.3	24538	128
MN908947.3	24539	128
MN908947.3	24540	130
MN908947.3	24541	128
MN908947.3	24542	129
MN908947.3	24543	127
MN908947.3	24544	127
MN908947.3	24545	127
MN908947.3	24546	127
MN908947.3	24547	128
MN908947.3	24548	127
MN908947.3	24549	126
MN908947.3	24550	127
MN908947.3	24551	132
MN908947.3	24552	131
MN908947.3	24553	130
MN908947.3	24554	132
MN908947.3	24555	132
MN908947.3	24556	131
MN908947.3	24557	129
MN908947.3	24558	133
MN908947.3	24559	131
MN908947.3	24560	129
MN908947.3	24561	130
MN908947.3	24562	132
MN908947.3	24563	137
MN908947.3	24564	137
MN908947.3	24565	137
MN908947.3	24566	136
MN908947.3	24567	136
MN908947.3	24568	136
MN908947.3	24569	135
MN908947.3	24570	136
MN908947.3	24571	135
MN908947.3	24572	134
MN908947.3	24573	135
MN908947.3	24574	137
MN908947.3	24575	137
MN908947.3	24576	137
MN908947.3	24577	141
MN908947.3	24578	143
MN908947.3	24579	143
MN908947.3	24580	143
MN908947.3	24581	141
MN908947.3	24582	142
MN908947.3	24583	143
MN908947.3	24584	142
MN908947.3	24585	141
MN908947.3	24586	139
MN908947.3	24587	141
MN908947.3	24588	141
MN908947.3	24589	142
MN908947.3	24590	142
MN908947.3	24591	139
MN908947.3	24592	139
MN908947.3	24593	140
MN908947.3	24594	139
MN908947.3	24595	139
MN908947.3	24596	140
MN908947.3	24597	142
MN908947.3	24598	144
MN908947.3	24599	143
MN908947.3	24600	143
MN908947.3	24601	145
MN908947.3	24602	144
MN908947.3	24603	145
MN908947.3	24604	145
MN908947.3	24605	143
MN908947.3	24606	143
MN908947.3	24607	143
MN908947.3	24608	145
MN908947.3	24609	145
MN908947.3	24610	144
MN908947.3	24611	145
MN908947.3	24612	146
MN908947.3	24613	147
MN908947.3	24614	148
MN908947.3	24615	148
MN908947.3	24616	148
MN908947.3	24617	147
MN908947.3	24618	148
MN908947.3	24619	152
MN908947.3	24620	152
MN908947.3	24621	152
MN908947.3	24622	151
MN908947.3	24623	150
MN908947.3	24624	150
MN908947.3	24625	150
MN908947.3	24626	152
MN908947.3	24627	153
MN908947.3	24628	154
MN908947.3	24629	154
MN908947.3	24630	155
MN908947.3	24631	156
MN908947.3	24632	154
MN908947.3	24633	154
MN908947.3	24634	156
MN908947.3	24635	156
MN908947.3	24636	155
MN908947.3	24637	155
MN908947.3	24638	154
MN908947.3	24639	155
MN908947.3	24640	156
MN908947.3	24641	156
MN908947.3	24642	157
MN908947.3	24643	157
MN908947.3	24644	159
MN908947.3	24645	158
MN908947.3	24646	158
MN908947.3	24647	158
MN908947.3	24648	157
MN908947.3	24649	158
MN908947.3	24650	158
MN908947.3	24651	159
MN908947.3	24652	160
MN908947.3	24653	161
MN908947.3	24654	164
MN908947.3	24655	165
MN908947.3	24656	165
MN908947.3	24657	164
MN908947.3	24658	165
MN908947.3	24659	166
MN908947.3	24660	168
MN908947.3	24661	167
MN908947.3	24662	168
MN908947.3	24663	168
MN908947.3	24664	167
MN908947.3	24665	168
MN908947.3	24666	165
MN908947.3	24667	163
MN908947.3	24668	163
MN908947.3	24669	161
MN908947.3	24670	163
MN908947.3	24671	163
MN908947.3	24672	164
MN908947.3	24673	162
MN908947.3	24674	166
MN908947.3	24675	166
MN908947.3	24676	166
MN908947.3	24677	165
MN908947.3	24678	165
MN908947.3	24679	162
MN908947.3	24680	160
MN908947.3	24681	162
MN908947.3	24682	163
MN908947.3	24683	162
MN908947.3	24684	163
MN908947.3	24685	165
MN908947.3	24686	166
MN908947.3	24687	167
MN908947.3	24688	167
MN908947.3	24689	166
MN908947.3	24690	167
MN908947.3	24691	167
MN908947.3	24692	166
MN908947.3	24693	166
MN908947.3	24694	166
MN908947.3	24695	164
MN908947.3	24696	164
MN908947.3	24697	165
MN908947.3	24698	169
MN908947.3	24699	169
MN908947.3	24700	166
MN908947.3	24701	165
MN908947.3	24702	167
MN908947.3	24703	166
MN908947.3	24704	165
MN908947.3	24705	166
MN908947.3	24706	167
MN908947.3	24707	166
MN908947.3	24708	164
MN908947.3	24709	165
MN908947.3	24710	166
MN908947.3	24711	167
MN908947.3	24712	169
MN908947.3	24713	168
MN908947.3	24714	167
MN908947.3	24715	168
MN908947.3	24716	167
MN908947.3	24717	169
MN908947.3	24718	169
MN908947.3	24719	168
MN908947.3	24720	167
MN908947.3	24721	167
MN908947.3	24722	166
MN908947.3	24723	167
MN908947.3	24724	167
MN908947.3	24725	170
MN908947.3	24726	168
MN908947.3	24727	167
MN908947.3	24728	166
MN908947.3	24729	169
MN908947.3	24730	169
MN908947.3	24731	171
MN908947.3	24732	168
MN908947.3	24733	168
MN908947.3	24734	167
